cell_id,lon,lat,cluster_region,aridity_index,aridity_tier,kge_mean,kge_std,r_mean,r_std,alpha_mean,alpha_std,beta_mean,beta_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,nrmse_mean,nrmse_std
469,-103.25,31.5,Hot-Dry,0.174579456448555,Arid,0.6399137283338724,0.018302034975284945,0.7798585080378577,0.019252591554853343,0.7185373830404456,0.03081431244428147,0.9682300715756048,0.015047331253334722,0.598102444437647,0.024965057677231138,20.364489462864118,0.6397684301697015,13.98480944945003,0.48524013119244963,0.6337037803190404,0.01990836418789841
470,-103.0,31.5,Hot-Dry,0.17605651915073395,Arid,0.6284854110251562,0.021008088530214037,0.7897317419052587,0.012796929917399736,0.6998429428202421,0.027599081479636346,0.9456091541273578,0.021518062914874323,0.600749282107525,0.01792883246096479,20.223982118012433,0.4516087333152809,14.186450164538916,0.30642466269688173,0.6317369024816871,0.014106910333162087
471,-102.75,31.5,Hot-Dry,0.18233615159988403,Arid,0.6957422774784359,0.02277767096975486,0.8364064142843514,0.011932407319478283,0.7473078380675081,0.030660105016571515,0.9728885323118543,0.031037444582648756,0.6837325628709868,0.010663685525963031,15.951973226953518,0.26862172604302353,11.69244455410315,0.43777744943841007,0.5623128198474535,0.009469012898562255
472,-102.5,31.5,Hot-Dry,0.19460299611091614,Arid,0.7059722165673324,0.020242626581630268,0.8425388467541713,0.012486068230746904,0.7541398073465291,0.028959293779875,0.9904947629693182,0.028568248416621922,0.697725640761193,0.013290461303875425,15.494609810572678,0.3451501777431289,11.555699100511944,0.5184754743439414,0.5496857434310343,0.012244524668096416
473,-102.25,31.5,Hot-Dry,0.19475196301937103,Arid,0.7014518246834004,0.010647144721212634,0.8096714636138926,0.007773284506538344,0.7734072133211207,0.019952668529378895,1.0341642774044433,0.01216734370799208,0.6482229909352435,0.011689265687100716,16.213007310416224,0.27168705183421843,12.39335966339343,0.12935862538044587,0.5930413148741931,0.009937801381890677
474,-102.0,31.5,Hot-Dry,0.20349720120429993,Semi-Arid,0.6675963969989651,0.01878719710104884,0.8305343858337787,0.015005064022814613,0.7147627722066324,0.02064636756165023,0.9990044580033126,0.014727573981212045,0.6753036684736985,0.021478690401856553,16.01736304881331,0.5263041226533702,11.8327569572623,0.30484876035924713,0.5695753868799279,0.01871530746748009
475,-101.75,31.5,Hot-Dry,0.21700060367584229,Semi-Arid,0.6860128048392118,0.022298622877024464,0.8362805670167835,0.014800995341414084,0.733605740122556,0.022530054844624434,1.0206194805429645,0.01617428179745538,0.6860711674362843,0.023782973630956043,15.13290079725322,0.57253352817274,11.246789110253342,0.39078035048379545,0.5599729997790466,0.021185846754718893
476,-101.5,31.5,Hot-Dry,0.23943141102790833,Semi-Arid,0.6767834018631635,0.025813700901493198,0.8329100313288282,0.01478109084575529,0.731500856253007,0.030714809323986195,1.0623449846156445,0.014781659991721107,0.6676785635416926,0.023999718300759157,15.116588023510369,0.5441175293543706,11.628668902282367,0.4711733085798601,0.5761747504728778,0.02073925552618656
477,-101.25,31.5,Hot-Dry,0.25146594643592834,Semi-Arid,0.7041929507444846,0.027925615484439278,0.8384421064640339,0.013447022436207831,0.7627240548608791,0.04104376375747383,1.061685149982629,0.023115665439216112,0.6790587127635876,0.02146300278106703,14.457094923613244,0.4906670751176568,11.359383420829406,0.4400608546575842,0.5662559560476224,0.019218463680972957
478,-101.0,31.5,Hot-Dry,0.2846698760986328,Semi-Arid,0.727522569753815,0.027639779922712777,0.8366647685679283,0.013567310664630803,0.7894052704508814,0.03992583266920947,1.046417829026528,0.01765813984166583,0.686755784110099,0.018006375663372844,13.823618680083886,0.399307293774918,10.435838593009933,0.2596612481476295,0.5594955408051143,0.01616151714311241
479,-100.75,31.5,Hot-Dry,0.29349568486213684,Semi-Arid,0.7361728092481349,0.02586207996942902,0.8407292832242772,0.007740721510185255,0.797999007939244,0.03810310000349804,1.0483098032299736,0.0230503042522342,0.6933485332275802,0.008611323124900292,12.951449984372811,0.1833714844095851,10.021939163772553,0.16377224714389402,0.5537168027775514,0.007839730083532118
480,-100.5,31.5,Hot-Dry,0.31380942463874817,Semi-Arid,0.7551708911473571,0.020749480791095995,0.8609761806772619,0.009294570716328056,0.8054301822459615,0.02786396574663147,1.0429495272092044,0.026594063978165796,0.7286377754431708,0.00940123651508459,11.828855982087081,0.20497084743022184,9.151019156201432,0.1407437273984694,0.5208618402702283,0.00902551294528623
481,-99.75,31.5,Hot-Dry,0.35705551505088806,Semi-Arid,0.7722968424298284,0.020913585452502267,0.8548994714998969,0.006639138731434513,0.8390574385266385,0.03289295196959607,1.0625285154427098,0.02321971529296357,0.7138842639896655,0.01147285762426805,11.052833539586702,0.22092229120805953,8.904759294741385,0.24722234095487117,0.5348124152196945,0.010689746092138217
482,-99.5,31.5,Hot-Dry,0.3952903151512146,Semi-Arid,0.8152770212207944,0.022726506609230805,0.8677333102978085,0.006690039722671728,0.8926482819342251,0.038855084561393485,1.0615924430814314,0.024487169287976375,0.7353916601320838,0.01993260823370589,10.021201659822044,0.3753483457106157,7.968541615727803,0.30488047836475435,0.5141125321616407,0.019256302288541544
483,-99.25,31.5,Hot-Dry,0.40938204526901245,Semi-Arid,0.8136784254360057,0.02984834636386808,0.8742962363823897,0.007378531479640732,0.8742721714927226,0.04540582876184789,1.0419343117202826,0.021452069084758264,0.7552153603380454,0.01436239592535962,9.554393005826915,0.28032028779908286,7.68179344890824,0.24894438286184858,0.4945868851257438,0.014510889168526627
484,-99.0,31.5,Hot-Humid,0.42629674077033997,Semi-Arid,0.8302175577417744,0.024269330967382548,0.8692555712764831,0.010564340612752953,0.9126430981216362,0.04202195023630921,1.0468014207206966,0.03315892479323247,0.7416717700702646,0.031110672092372674,9.359195551901959,0.5569593706515621,7.405802170371788,0.4752726722999494,0.5075415559908703,0.030203453281488955
485,-98.75,31.5,Hot-Humid,0.4409295618534088,Semi-Arid,0.8041829098113714,0.028835893049799364,0.8582648803860538,0.010053949489831678,0.8738842457677247,0.04397870429578647,1.0239317390508653,0.031910370478631545,0.7300225250333419,0.02124544522371256,9.634105410069486,0.3788955409853616,7.772072460429536,0.2800527114711305,0.5192723954893689,0.02042223816671835
486,-98.5,31.5,Hot-Humid,0.44928091764450073,Semi-Arid,0.8004546049330884,0.037798884986961996,0.859534166653734,0.013716297078800689,0.8706598426559475,0.04932953187601836,1.0420120049628085,0.028275484974771267,0.7287409547171372,0.02996843207064309,9.350569700279369,0.5151566592765221,7.593117410132228,0.47420918934093886,0.5201941536274419,0.028659374877434928
487,-98.25,31.5,Hot-Humid,0.45890113711357117,Semi-Arid,0.7744624225184692,0.03197315287347188,0.8522343995811006,0.008830728653356377,0.8701471470766078,0.05061860499941583,1.0986025088386402,0.037979502344831786,0.689983934839572,0.030953647067046446,9.826448352273871,0.48407570426780955,7.780650289028438,0.4849794203535023,0.5562511614345705,0.027402339387345116
488,-98.0,31.5,Hot-Humid,0.47815972566604614,Semi-Arid,0.799724060255419,0.02449190647630635,0.8541398808779073,0.005419089264847101,0.91743381237681,0.06177669719000769,1.096141340646569,0.014926749531414917,0.6929892555462844,0.01770052314951718,9.704383114633362,0.2827302616564105,7.50803006296685,0.25887442077085693,0.5538974740292042,0.016137406769004985
489,-97.75,31.5,Hot-Humid,0.5150964260101318,Sub-Humid,0.799213286831019,0.039194592220071725,0.8561125384646203,0.01101931832677954,0.8683781070439522,0.06422051611591281,1.0061058848861748,0.01015571616775809,0.7286022748245962,0.01775569556080284,9.186016169480475,0.304108759141521,6.855210908932186,0.14992910583309685,0.5207302334213637,0.017239097146309678
490,-97.25,31.5,Hot-Humid,0.5506331920623779,Sub-Humid,0.7489530580524264,0.053263842546436437,0.878122737436413,0.014573062865181969,0.7974551467627082,0.05498231930962526,0.9211450564373542,0.027596786360676636,0.7435515922407288,0.034246022749607946,8.910427274180947,0.5981293493195068,6.743444808238557,0.3884905344941229,0.505497061145763,0.03393245003437063
491,-97.0,31.5,Hot-Humid,0.5856980681419373,Sub-Humid,0.6590667012890001,0.04031573993228613,0.8855029648345333,0.007909170474540003,0.7382792199892094,0.04125063962000661,0.8156128278162923,0.025458251722845583,0.6914168086770329,0.03132074579306417,9.000222952204698,0.45487583141828597,6.502193243263022,0.28388236627644314,0.5549359381567196,0.028046743685509443
492,-96.75,31.5,Hot-Humid,0.6081930994987488,Sub-Humid,0.6667792257220374,0.05165284068885012,0.8792897407967007,0.011865461776119312,0.739693125553222,0.05523592023415549,0.8330122901212882,0.022403389973735397,0.6950746300550856,0.03433813018570693,8.896563868029395,0.5002005561802607,6.5963231795054185,0.3895530431420096,0.5515035681677691,0.031007745869644415
493,-96.5,31.5,Hot-Humid,0.6310937404632568,Sub-Humid,0.6701956108391846,0.0332130882579465,0.8973160920223313,0.008780303211833783,0.7509828729229847,0.04304074979590486,0.8124832695137687,0.022183999119626065,0.722898112819432,0.0162225448560627,8.61677651794852,0.2523118612926153,6.301713642741243,0.13481360369804113,0.526224236212319,0.01540861785372441
494,-96.25,31.5,Hot-Humid,0.6771070957183838,Humid,0.681805115606795,0.027137542447706636,0.892778973806109,0.006572675265124474,0.7729056851509106,0.04057672670187177,0.8070071460710198,0.014619627714204,0.7215127355785196,0.009584294820298163,8.56499186488227,0.1478520136404477,6.171432353013157,0.101699797165181,0.5276560350061189,0.00910859093807925
495,-96.0,31.5,Hot-Humid,0.7095419764518738,Humid,0.6544804331048996,0.031052517812976597,0.8961997662254448,0.006746234800970781,0.7484035551484454,0.042138749126008415,0.788879811066507,0.008002791620341607,0.7097484989418146,0.020302499013187873,8.6463145973228,0.30063653043582406,6.244042143119433,0.1813379733882662,0.5384895952631569,0.018723543051028108
496,-95.5,31.5,Hot-Humid,0.7532638907432556,Humid,0.6021834046339698,0.04284791423898993,0.8974999300058224,0.009148601141304074,0.6941242097889649,0.045552331249244814,0.7682067849760912,0.016026197580134644,0.6795344247210263,0.038169048063723024,7.566750182879089,0.4441254349306869,5.171268275551112,0.31577601166290564,0.5653183111758294,0.03318098718170128
497,-95.25,31.5,Hot-Humid,0.7830920815467834,Humid,0.6591197208854922,0.033632079529568155,0.9076533176885764,0.009708345316683093,0.7188158007071064,0.038001957294928404,0.8339226052712417,0.029567144361183753,0.7430176810539193,0.0254745482472098,5.235467995149024,0.2611383155428424,3.766599678187603,0.1793530006831927,0.5064305096394924,0.02526009333822616
498,-95.0,31.5,Hot-Humid,0.8222994804382324,Humid,0.6740230893974859,0.06153794082102139,0.9020551981393605,0.01277432015162174,0.7208395479710182,0.06053033862058238,0.8675500184545015,0.03811261036910235,0.7495616359586932,0.04017010634327524,5.094776030529638,0.39943274616005653,3.72713690516935,0.2871658750615435,0.49921228773051884,0.03913846924971031
499,-94.75,31.5,Hot-Humid,0.8439845442771912,Humid,0.6309412098456114,0.06580177535123716,0.8871903982254817,0.012250469534095408,0.6935317116672373,0.06201040420921692,0.8310856322315795,0.04017331934536436,0.701295559920508,0.04652320865859502,5.367372380128989,0.4053701355612753,3.887487629772778,0.24188470855642216,0.5452958664242387,0.04118340290898253
500,-94.5,31.5,Hot-Humid,0.9224459528923035,Humid,0.6133318154890816,0.06415558186469723,0.8717203661829489,0.01743426434357019,0.680088458261029,0.05364840465283312,0.8262166690713091,0.039680707619990443,0.6789417138702925,0.060884911869207886,4.730012744324523,0.4373456056163741,3.29735330218112,0.2519734788429476,0.5646922806475341,0.05221247823550114
501,-94.25,31.5,Hot-Humid,0.9658387303352356,Humid,0.7361534712087453,0.05127906347515522,0.8837291943068457,0.016648643993909775,0.769362167491837,0.0583663406914601,0.957571264087837,0.0179816332046343,0.7628349073043689,0.029740914208096547,3.9364636848204,0.24208165884352487,2.9246401563183504,0.19913540662858004,0.4862609457329242,0.029903706930607236
502,-94.0,31.5,Hot-Humid,0.9458838105201721,Humid,0.22824867898463683,0.2741572180389055,0.765529819854037,0.026588139696948287,1.014854129677483,0.18882893060438166,1.7126246038195247,0.28197622632843966,-0.2506005694429795,0.5998238217498819,7.8868464237209635,2.039678522029208,6.5823648085800155,1.7719878896610406,1.089533776338409,0.28177278004791695
503,-112.25,31.75,Hot-Dry,0.11856963485479355,Arid,0.6798544448329118,0.035317110382303146,0.8727696328111085,0.0029272101690328567,0.7082519949960469,0.037114256837142034,1.030288992244127,0.014155300063873073,0.7276712445130182,0.01872945564753476,16.536930413241766,0.5673705314123644,13.066462536459175,0.40402962718906243,0.5216057362437536,0.01789592846828348
504,-112.0,31.75,Hot-Dry,0.13740460574626923,Arid,0.7293053603188271,0.03019633507379177,0.884897127901176,0.007987622785387368,0.7559383391358566,0.03265869420776617,1.005240804668593,0.017975588682983483,0.7643392960412145,0.015978642391036822,15.559387073379924,0.5333938186011731,12.388334462535633,0.4923650854204815,0.4852209328765854,0.0166339358376823
505,-111.75,31.75,Hot-Dry,0.16334018111228943,Arid,0.7512425250732738,0.02134839389798854,0.88586335756883,0.008204085150187538,0.7800568449801638,0.025451964744134668,1.008619704660281,0.015665765125676606,0.7717223219707237,0.012420830801011206,15.34923632176417,0.41918216413146614,12.171170708613191,0.4232033366081208,0.47764166131228575,0.013044223248054109
506,-111.5,31.75,Hot-Dry,0.20639154314994812,Semi-Arid,0.7143900427962855,0.013545237848559408,0.8688266162063998,0.015465489971013957,0.7476546284964107,0.01855946379562232,0.9878714755195699,0.016627316614806664,0.7383399826925989,0.02147176876425638,17.43078505711672,0.7156721336475296,13.756675914791632,0.5526449194808257,0.5111825671138986,0.02098810336373574
507,-111.25,31.75,Hot-Dry,0.21629351377487183,Semi-Arid,0.738821332491277,0.019073235413817172,0.8648991541786563,0.01367289024132005,0.7781276958238419,0.02641644217902632,0.9966498720875838,0.01958075183323877,0.7384634865349161,0.016559494217522976,17.25655005422036,0.5543419182935999,13.720637126310441,0.410640720995199,0.5111954450363514,0.016421420430736477
508,-111.0,31.75,Hot-Dry,0.18619410693645477,Arid,0.7403375250569315,0.0273055033460656,0.8724335790457204,0.008374524866939338,0.7755547243355249,0.03365221574601253,1.0023185451376955,0.022492795960944733,0.7490507755883113,0.00831893795630761,16.592479182577584,0.2744459779673678,13.316562738933044,0.30021756043386233,0.5008935134487821,0.008284971078963655
509,-110.75,31.75,Hot-Dry,0.35413965582847595,Semi-Arid,0.787014254634725,0.012479910919272216,0.8679753361431614,0.013506462403058203,0.8355158261669811,0.020084429858880266,0.994542343980654,0.025088290925632844,0.7499180601199487,0.02075888516954858,16.01353428565157,0.6620523222482423,12.432565194984615,0.43623151315879505,0.4997403737386149,0.020660915264115447
510,-110.5,31.75,Hot-Dry,0.2347644865512848,Semi-Arid,0.7454227325805496,0.01711315917061743,0.8843684071774165,0.009086290837660296,0.7791643743897801,0.019684525893588732,0.9527844784854738,0.019348643307939593,0.7618610435566092,0.01711356125344927,15.557606330585486,0.5555676230200731,12.290803702574456,0.4207005648320116,0.4877461005582561,0.017417585711224377
511,-110.25,31.75,Hot-Dry,0.1801106184720993,Arid,0.7884231214408797,0.027362167840814335,0.8934233115642595,0.008736799389338096,0.8201648513113348,0.03423423698061596,0.9832782855291604,0.02197121557745461,0.789595003060481,0.012266455140064471,14.811268504765073,0.42977374776959687,11.22058318190251,0.33197622846941083,0.4585448386190244,0.01330544603592202
512,-110.0,31.75,Hot-Dry,0.19065441191196442,Arid,0.7904868075838184,0.012968817192141975,0.8778583596238999,0.017696553696404712,0.8335564766646979,0.018320852121470832,1.0269710180241718,0.014221905483586322,0.7653937775043337,0.02796410466875987,15.45585031481993,0.9028036981512068,11.377554110510308,0.47973453412400524,0.48370197080216054,0.028253892160465366
513,-109.75,31.75,Hot-Dry,0.17626439034938812,Arid,0.7938788153370375,0.018314809923377074,0.8691168434240104,0.009311032506116344,0.8420460766333155,0.024192985716303274,1.0013826274009818,0.012987379873067426,0.7536857295925785,0.015322333690048373,15.893358072833191,0.4877064850819331,11.387452727253784,0.289248202822909,0.4961137553346207,0.015223837197038256
514,-109.5,31.75,Hot-Dry,0.21134504675865173,Semi-Arid,0.8001188846728182,0.019222486905161974,0.8651079199994772,0.011930824174176116,0.8545281355286564,0.029824132710958903,1.0011178510148748,0.00890354635923259,0.7471326535468489,0.020077861335400658,16.259459757221403,0.6424351908370919,11.916503162248116,0.4627599525890722,0.5025454486912956,0.01985631048355796
515,-109.25,31.75,Hot-Dry,0.3523973226547241,Semi-Arid,0.8216067238392762,0.027803314832706705,0.8555264489092573,0.015078369970654204,0.9029815289228142,0.032870225895262846,1.0126471024449006,0.034481758649095265,0.7256597415639804,0.025822128016232355,16.590186670472786,0.7801332676009434,12.154552394894099,0.4612960201075463,0.5233123451867152,0.024608123943115966
516,-109.0,31.75,Hot-Dry,0.2127864509820938,Semi-Arid,0.8079772669894989,0.020100868243519733,0.8663958036742635,0.011500685018374831,0.8714967336183133,0.023630162878530973,0.9598121466377727,0.028835987255902914,0.7423106558438962,0.021808972257803667,16.579540381587304,0.7015853719307764,12.163025114721895,0.4183888444118983,0.5072679001442129,0.021465717999424334
517,-108.75,31.75,Hot-Dry,0.18385834991931915,Arid,0.8233128147703684,0.016208817720151886,0.8803035710590678,0.008130888860740598,0.8968263061501116,0.03013724003320857,0.9255816120334526,0.013177049086792533,0.752975661357499,0.013211688022245798,15.908898378959137,0.42500714646333526,11.967572038483922,0.24112045808769764,0.49687360488055676,0.013274007284032467
518,-108.5,31.75,Hot-Dry,0.14246666431427002,Arid,0.8018963227079535,0.024354310465642157,0.8788351381024982,0.0052798179566093065,0.8613076774520778,0.04007019041678409,0.9335016087586819,0.009634279100041766,0.7543230170939099,0.010540363079614312,15.98477630626699,0.3455355079632415,11.923826307071925,0.31741357906506795,0.49556551365027596,0.010712410246309069
519,-108.25,31.75,Hot-Dry,0.16102640330791473,Arid,0.8430640579002565,0.031247843837748625,0.8970451569684069,0.006245299167679893,0.8855540781786144,0.045292529533080994,1.0045587551012531,0.004917767595892897,0.8026570092976197,0.010791906914976538,15.521870376911929,0.4242098650325506,11.454411598425152,0.17597917770662994,0.444100373520061,0.012137181598428692
520,-106.0,31.75,Hot-Dry,0.137405663728714,Arid,0.7263532004972522,0.022132392089763062,0.8775015776960245,0.007294544327579134,0.7568892826212237,0.026399202146166045,0.9803374896499895,0.014960105966265888,0.7527223336329051,0.006882725114790109,16.34577658018508,0.22745573966172913,11.96161816339306,0.25041115017328686,0.4972317036502578,0.006919108699560539
521,-105.75,31.75,Hot-Dry,0.15628300607204437,Arid,0.675931091953346,0.029507004448621133,0.8588328814124588,0.014389977672318949,0.7144929602139982,0.031160846385277417,0.9433355519678782,0.012321077440232527,0.7056802188015039,0.027233624032200587,19.400063297623568,0.9034460231853779,14.214773737773495,0.48933583153875193,0.5420424652449859,0.025242500609942254
522,-105.5,31.75,Hot-Dry,0.14783340692520142,Arid,0.6736735438808187,0.0331031348075574,0.8372794978703701,0.01690089364594416,0.7235677042993626,0.032771848782733155,0.9440477086563701,0.017834928559990717,0.6766634595791847,0.03305310590837113,20.275037990603327,1.0417120325922333,14.792572071561574,0.561257136950345,0.5680274138111319,0.029184704466819856
523,-105.25,31.75,Hot-Dry,0.14079676568508148,Arid,0.6586815045535632,0.031833752676870886,0.8114937880231421,0.013255828834955047,0.7182213623861399,0.043425184092841636,0.9850147180833005,0.02503755800352382,0.6454148468942407,0.017630167376172467,21.325875417320685,0.5304484873301986,14.94907546613327,0.26909295795510124,0.5953232209981092,0.01480775329834799
524,-105.0,31.75,Hot-Dry,0.11594150960445404,Arid,0.6824002099915136,0.022898911894747898,0.8443552013346695,0.01237360328853887,0.7256811979695833,0.02708070444201256,0.9718063989319286,0.019651673494622605,0.694573025537725,0.014701175542247147,19.70231959618594,0.47605001036687794,13.544664382737826,0.23888734029614092,0.5525254676081145,0.01335019226029233
525,-104.75,31.75,Hot-Dry,0.20133724808692932,Semi-Arid,0.6449222824880744,0.02462820656527115,0.8287389945333985,0.013273843948696485,0.6920726001584399,0.024525210053687234,0.9681583579541491,0.03122046397203248,0.6618776116951549,0.020860483338982768,20.83639002263588,0.6438493003052806,14.572106288670932,0.28947514901889754,0.581260963287845,0.017961099024403335
526,-104.5,31.75,Hot-Dry,0.18842341005802155,Arid,0.6820309901129381,0.02108580778623534,0.8091078386990903,0.017958183091884173,0.7515027637528663,0.030626594252426705,0.9582446109762641,0.025430945889447006,0.642042386955793,0.02185688055088059,21.725608331728516,0.6680792174398439,15.043114042856539,0.48801798943366576,0.5980694166360769,0.0183910959702524
527,-104.25,31.75,Hot-Dry,0.1761922985315323,Arid,0.6462043803398658,0.018956262364592764,0.7933716118165097,0.02373613171435588,0.716770239992743,0.02558915473052369,0.9690756947965514,0.027693522634088533,0.6170996806722163,0.030989423238548714,22.701502600802478,0.9413731184333004,15.53243777954645,0.7274152420586478,0.6183642215179435,0.02564197911363581
528,-104.0,31.75,Hot-Dry,0.16186955571174622,Arid,0.7064999548670984,0.02198008931153016,0.8220187667244053,0.018465057832084936,0.7706766793962674,0.03634529798558465,0.9756787657648381,0.020651801103700917,0.6674384715040365,0.02588181779146961,18.425492913714603,0.7067695667007388,12.628468247298095,0.48291949552225283,0.5763423773148193,0.022107481964993857
529,-103.75,31.75,Hot-Dry,0.16242779791355133,Arid,0.6677874138662662,0.01841353728410193,0.7916919707917723,0.01617211862719434,0.7451290800488017,0.0333432019036077,0.9738247605229315,0.025030976099242538,0.6182079138858587,0.020192521650687262,19.90081501271233,0.5300942564513073,13.406780176432264,0.3988092655507161,0.6177179759737854,0.016454037232206866
530,-103.5,31.75,Hot-Dry,0.17628923058509827,Arid,0.6453690154219183,0.016107085634457702,0.7822397065194837,0.023543996884815146,0.7246761110608606,0.029698155979766595,0.9655144721970135,0.02262754730016201,0.6009086078521662,0.030547402391580342,20.7066395922119,0.7984047195997732,14.222898167149385,0.615785686750499,0.6313614565037936,0.024343977418509202
531,-103.25,31.75,Hot-Dry,0.17163287103176117,Arid,0.6454713510529733,0.019924040115532282,0.7715951962365124,0.024805484259146842,0.7418160918882429,0.03136288312016318,0.9272435125506944,0.027563371941175977,0.5685122428806211,0.03112802238641119,20.820747708698157,0.7562078084540613,14.33957604595058,0.5840331665797471,0.6565309468867302,0.023845148861780546
532,-103.0,31.75,Hot-Dry,0.17315040528774261,Arid,0.668630695645797,0.026511599111111634,0.8020606225749249,0.013554491454296365,0.7427205572337406,0.03558779412519502,0.945644858140291,0.03317652149060395,0.6219691395628615,0.01766572001993714,18.75185270030868,0.4366743065877624,13.029003937065582,0.438907361756253,0.6147088184158881,0.014314721394474315
533,-102.75,31.75,Hot-Dry,0.18462462723255157,Arid,0.6746539349949344,0.019697782654173598,0.8241283888803602,0.014690320885731361,0.7293575461357158,0.031296411823857395,1.0092893713651814,0.03427450836617682,0.6649716147547711,0.017187618005968096,16.97219626965772,0.44141960905373223,12.453338265513818,0.5368474094306332,0.5786598162222804,0.015050013904717418
534,-102.5,31.75,Hot-Dry,0.18495459854602814,Arid,0.6663283048944096,0.01769535932060576,0.8251074607149615,0.010100105663290317,0.7182757266237401,0.024985531116023488,1.029196101196749,0.015727792126426186,0.6648362624666989,0.012950831242436338,16.95784229716505,0.3252021168375167,12.622788747609311,0.2975132403260604,0.578848130725328,0.011100624368395443
535,-102.25,31.75,Hot-Dry,0.19838698208332062,Arid,0.6685959184206547,0.004015408104877943,0.8218233411452689,0.01090749229856868,0.7250363024039059,0.011206301399112436,1.0473554055321015,0.00801788908894585,0.6575370042178493,0.015528995377106924,16.95175847970604,0.38867753473920286,12.80229812412154,0.27069091635416065,0.5850803588540624,0.013414985340663457
536,-102.0,31.75,Hot-Dry,0.20305901765823364,Semi-Arid,0.6699853686835034,0.01961026372351305,0.8397781756971545,0.007363301696347428,0.7128895405748057,0.024339733075490432,0.9803718344083212,0.01625116935751352,0.6862570073577098,0.007805467051489813,15.96372224881853,0.1978512302951437,11.929459732594108,0.13032598456915012,0.5600932449560382,0.006941685395632131
537,-101.75,31.75,Hot-Dry,0.20857588946819305,Semi-Arid,0.683452867275998,0.02599779895276244,0.8330894294802249,0.006655323980928361,0.7322878980399573,0.0321778426450804,0.9930134468879988,0.019407155540659294,0.6815269938506393,0.008275771954830367,15.38224638044658,0.19913718365109023,11.65012512997237,0.1888729365396621,0.5642962979500756,0.007305329321818592
538,-101.25,31.75,Hot-Dry,0.2580130994319916,Semi-Arid,0.6972536775793601,0.02375635977568505,0.8412603221681783,0.014875419667573792,0.7473787670185074,0.03151737102612377,1.0438440058441623,0.015694732157820634,0.6902502912265456,0.01926085961083664,14.549854160635451,0.4503743527462414,11.41965354902391,0.3450812317143199,0.5563384430205682,0.017220830079598334
539,-101.0,31.75,Hot-Dry,0.2674403190612793,Semi-Arid,0.7281637669143685,0.025489381675440775,0.8453097718924619,0.012819688608707858,0.7808168790641752,0.03336802551273344,1.0348208031688766,0.016190017687317294,0.7040772067534092,0.01692098566962687,13.90808956334042,0.3921787470458666,10.655000202161704,0.39613418644056025,0.5438149293608904,0.015334432284916015
540,-100.75,31.75,Hot-Dry,0.3132743239402771,Semi-Arid,0.732401640826901,0.035100501191562584,0.83388015453096,0.019247833755547266,0.8033603249602976,0.04732180564213349,1.0633573528481963,0.01693860406494625,0.6779364401467409,0.023811100730012455,13.645433637769504,0.5001795683420808,10.676216625277718,0.2834757170662037,0.5672016803009383,0.020791035239111747
541,-100.5,31.75,Hot-Dry,0.3250882923603058,Semi-Arid,0.7452205260974873,0.030044061848078313,0.8471888137962287,0.01644400692621752,0.8013803677315365,0.03788361921107137,1.0310213431070359,0.025171834200728035,0.7094288939316024,0.02048505965756743,12.79585108031097,0.44700596083679883,9.947080334414686,0.2870404590064863,0.5387835385998808,0.01882168304736457
542,-100.25,31.75,Hot-Dry,0.33492860198020935,Semi-Arid,0.7722091329025299,0.022349840196808374,0.8625311376700312,0.015196255992366636,0.8303811742175855,0.02844804608741115,1.0572916653316184,0.025138325172999174,0.7299443338068428,0.019575771848100082,11.05313821090038,0.3936040273933606,8.699218059947748,0.24316747206755765,0.519405411331924,0.01849611014078661
543,-100.0,31.75,Hot-Dry,0.3303793966770172,Semi-Arid,0.7763950988446608,0.018768777267408637,0.8588794530160883,0.010214541249304416,0.835471660532239,0.026957637612215216,1.0464702741536835,0.024291328415503386,0.7276162013436267,0.01591681223029167,10.882791932716462,0.320563268901131,8.502130670995284,0.2920783997071414,0.5217229741551936,0.015367859928776869
544,-99.75,31.75,Hot-Dry,0.36877012252807617,Semi-Arid,0.759909475577583,0.027095250896105365,0.855225435111873,0.0068423445290949556,0.8107775275885185,0.03306963714739064,1.0128006264820186,0.022072958800448756,0.7268325007401963,0.009768833824207006,11.189370340228642,0.20000517966384015,8.62292161291622,0.19065978484722074,0.5225875002679011,0.00934102668006098
545,-99.5,31.75,Hot-Dry,0.40000948309898376,Semi-Arid,0.792500092629097,0.0287530730806453,0.8502482582102241,0.00784448025553685,0.865373662385094,0.041826610308332034,1.0346234539509895,0.025499594500101985,0.7157573328887668,0.012900703350532203,10.78788295534405,0.24679009089572307,8.26699297529397,0.23258344072014261,0.5330325625393533,0.012193973099634164
546,-99.25,31.75,Hot-Dry,0.41924262046813965,Semi-Arid,0.8011627593488626,0.025589384020964234,0.8551587262724002,0.007921987378367554,0.8685526843389221,0.03816009945984839,1.0105384049029797,0.02440520749076215,0.727922104804074,0.016197813080895098,10.494380206007241,0.3130414356777666,8.166499684643545,0.3161506045514368,0.5214253139960535,0.015553822682984093
547,-98.75,31.75,Hot-Humid,0.457979679107666,Semi-Arid,0.8024649329516282,0.030940044565919988,0.8510779446579212,0.014664190343125041,0.8819000511783683,0.04652594617995568,1.0300373936587561,0.03268311081655351,0.7160662747236041,0.030911918032958608,10.203683973963926,0.5549556394843105,7.914445596307004,0.48857875127039696,0.5322249562096124,0.028946529672662202
