cell_id,centroid_mean,lon,lat
730,29.916471475506953,-109.5,32.5
731,29.991415497878243,-109.25,32.5
732,29.882696976840425,-109.0,32.5
733,29.854298220351875,-108.75,32.5
734,30.235579530974903,-108.5,32.5
735,30.103472397416436,-108.25,32.5
736,30.099372728591195,-108.0,32.5
737,30.15386674982773,-107.75,32.5
738,29.912117851663005,-107.5,32.5
739,30.189829035503163,-107.25,32.5
740,30.159302221102944,-107.0,32.5
741,30.107641009248955,-106.75,32.5
742,30.21029025272359,-106.5,32.5
743,30.04881642428406,-106.25,32.5
744,29.822238142821544,-106.0,32.5
745,30.074487302221733,-105.75,32.5
746,30.19844554841984,-105.5,32.5
747,29.99711613400499,-105.25,32.5
748,30.16372851401684,-105.0,32.5
749,29.76726402116653,-104.75,32.5
750,29.999386772871592,-104.5,32.5
751,30.21391517697395,-104.0,32.5
752,30.197085014889197,-103.75,32.5
753,30.311687574220393,-103.5,32.5
754,30.248934602351465,-103.25,32.5
755,30.201354600151088,-103.0,32.5
756,30.329460727671037,-102.5,32.5
757,30.27686027755128,-102.25,32.5
758,30.18239884986542,-101.5,32.5
759,30.404339604097633,-100.75,32.5
760,30.608463200362166,-100.25,32.5
761,30.439900778536238,-99.75,32.5
762,30.350482728571826,-99.5,32.5
763,30.306636068455052,-99.25,32.5
764,30.183421987758127,-99.0,32.5
765,30.30644605768164,-98.75,32.5
766,30.309518719297976,-98.5,32.5
767,30.29686877189446,-98.25,32.5
768,30.41982259175991,-98.0,32.5
769,30.406558144465983,-97.75,32.5
770,30.655908144952264,-97.5,32.5
771,30.59614396950033,-97.25,32.5
772,30.58108623028518,-97.0,32.5
773,30.607221085593874,-96.25,32.5
774,30.755111249020466,-96.0,32.5
775,30.78273942126767,-95.75,32.5
776,30.75306462622785,-95.5,32.5
777,30.765283332969723,-95.25,32.5
778,30.653868688715963,-95.0,32.5
779,30.939374476127202,-94.5,32.5
780,31.04468251372544,-94.25,32.5
781,29.95340620871866,-114.25,32.75
782,30.14255446000383,-113.75,32.75
783,30.105761007450592,-113.5,32.75
784,30.214688393891826,-113.25,32.75
785,30.11604556702122,-113.0,32.75
786,30.339319812046597,-112.75,32.75
787,30.447542920744475,-112.5,32.75
788,30.339742826613545,-112.25,32.75
789,30.61105798684338,-112.0,32.75
790,30.02378266420699,-111.75,32.75
791,30.11417589863413,-111.25,32.75
792,30.242732727723286,-111.0,32.75
793,30.13502901916777,-110.75,32.75
794,30.03268975849138,-110.5,32.75
795,30.049812412901353,-110.25,32.75
796,30.087180759489108,-110.0,32.75
797,29.957137694112205,-109.75,32.75
798,30.00594702694798,-109.5,32.75
799,30.05291907046026,-109.25,32.75
800,29.995258547278354,-109.0,32.75
801,30.106337411703024,-108.75,32.75
802,30.216312400873555,-108.5,32.75
803,30.229362979696955,-108.25,32.75
804,30.17211858025761,-108.0,32.75
805,30.184642707373804,-107.75,32.75
806,30.117525464006647,-107.5,32.75
807,30.07630050262266,-107.25,32.75
808,29.959072894933904,-107.0,32.75
809,30.278212934470503,-106.75,32.75
810,30.614641780904584,-106.5,32.75
811,29.824049073432644,-106.0,32.75
812,30.676771321320512,-105.75,32.75
813,30.428226905886103,-105.5,32.75
814,30.107413576309156,-105.25,32.75
815,30.044297143593074,-105.0,32.75
816,30.047162386691735,-104.75,32.75
817,30.11075302527304,-104.5,32.75
818,30.276622699544532,-104.25,32.75
819,30.219087564496128,-104.0,32.75
820,30.23260580659665,-103.75,32.75
821,30.287223419367084,-103.5,32.75
822,30.282177995803067,-103.25,32.75
823,30.384799016917196,-103.0,32.75
824,30.396579758535015,-102.5,32.75
825,30.18180856647982,-101.5,32.75
826,30.171548677135995,-101.25,32.75
827,30.44837001522403,-100.75,32.75
828,30.6443762996037,-100.0,32.75
829,30.576288444668396,-99.75,32.75
830,30.378260032070102,-99.5,32.75
831,30.365887711798468,-99.25,32.75
832,30.19612666356037,-99.0,32.75
833,30.19522823595057,-98.75,32.75
834,30.144993659948412,-98.5,32.75
835,30.303104025983394,-98.25,32.75
836,30.308913123655095,-98.0,32.75
837,30.555426023365445,-97.75,32.75
838,30.332785470514164,-96.5,32.75
839,30.723201736411564,-96.25,32.75
840,30.71666191114883,-96.0,32.75
841,30.839431841488338,-95.5,32.75
842,30.83828123197264,-95.0,32.75
843,30.86361535857521,-94.75,32.75
844,30.861432908344657,-94.5,32.75
845,30.14639487036486,-114.25,33.0
846,30.36169427448812,-114.0,33.0
847,30.021395325280118,-113.75,33.0
848,29.894935005966826,-113.5,33.0
849,29.923704554141015,-113.25,33.0
850,30.3918123425683,-113.0,33.0
851,30.792204311507074,-112.75,33.0
852,30.40624865373068,-112.5,33.0
853,29.973979326992637,-112.25,33.0
854,30.043259331737108,-111.75,33.0
855,30.036679299543792,-111.25,33.0
856,30.150704665422943,-111.0,33.0
857,30.029046422651916,-110.75,33.0
858,29.93125542638546,-110.5,33.0
859,30.176914639423977,-110.25,33.0
860,29.784314263195622,-110.0,33.0
861,29.948753021583588,-109.75,33.0
862,30.131995064694472,-109.5,33.0
863,29.685204004980804,-109.25,33.0
864,30.158948066841383,-109.0,33.0
865,29.930043187243147,-108.75,33.0
866,29.92369195991733,-108.5,33.0
867,30.285908698545356,-108.25,33.0
868,30.020984757864007,-108.0,33.0
869,29.99110469850264,-107.75,33.0
870,30.160756505190736,-107.5,33.0
871,30.101793961586036,-107.25,33.0
872,29.662471012212336,-107.0,33.0
873,30.167870479602314,-106.75,33.0
874,30.498589995111196,-106.5,33.0
875,30.075739132047882,-106.0,33.0
876,30.429274580329476,-105.75,33.0
877,30.535677306152557,-105.5,33.0
878,30.207605527785535,-105.25,33.0
879,30.297788077199723,-105.0,33.0
880,30.227377391348664,-104.75,33.0
881,30.218187196722003,-104.5,33.0
882,30.230400433665356,-104.25,33.0
883,30.29196756503482,-104.0,33.0
884,30.315353223478617,-103.75,33.0
885,30.368685094496378,-103.5,33.0
886,30.30349707532486,-103.25,33.0
887,30.401150489783433,-102.75,33.0
888,30.4858669243247,-102.0,33.0
889,30.31816197694906,-101.5,33.0
890,30.26644135206096,-101.25,33.0
891,30.32774249781953,-101.0,33.0
892,30.390713238795378,-100.75,33.0
893,30.486638200359614,-100.5,33.0
894,30.52938424995563,-100.25,33.0
895,30.69034432803612,-100.0,33.0
896,30.675680745610197,-99.75,33.0
897,30.490242407834067,-99.5,33.0
898,30.401848087342493,-99.25,33.0
899,30.345597589377295,-99.0,33.0
900,30.202690508888246,-98.75,33.0
901,30.228242821489964,-98.5,33.0
902,30.298983284341656,-98.25,33.0
903,30.33553669001916,-98.0,33.0
904,30.476291172622812,-97.75,33.0
905,30.753010283687708,-97.5,33.0
906,30.62124735008603,-97.25,33.0
907,30.870105318013184,-96.25,33.0
908,30.893711459984143,-95.75,33.0
909,31.032358465402815,-95.5,33.0
910,30.912603922181567,-95.25,33.0
911,30.925483970264814,-95.0,33.0
912,30.913608328954208,-94.75,33.0
913,30.822482201928953,-94.5,33.0
914,30.74065753712337,-94.25,33.0
915,30.180747069100526,-114.5,33.25
916,30.200762623835963,-114.25,33.25
917,30.178464961403872,-114.0,33.25
918,30.42164094182394,-113.75,33.25
919,30.097817270443418,-113.5,33.25
920,30.20728272773424,-113.25,33.25
921,30.103972718343496,-113.0,33.25
922,30.3496476120714,-112.75,33.25
923,30.552471859523884,-112.5,33.25
924,30.348216973858563,-112.25,33.25
925,30.349376127766355,-112.0,33.25
926,29.827669015980344,-111.5,33.25
927,29.762408069299106,-111.25,33.25
928,29.867240416683043,-111.0,33.25
929,30.035346366243456,-110.75,33.25
930,29.912665976916635,-110.5,33.25
931,29.735463051091827,-110.25,33.25
932,29.83389259127076,-110.0,33.25
933,30.102971674198322,-109.75,33.25
934,30.099138167294978,-109.5,33.25
935,30.05014690187034,-109.25,33.25
936,29.861822909483006,-109.0,33.25
937,29.79648471387918,-108.75,33.25
938,30.159319859891323,-108.5,33.25
939,30.231446812124116,-108.25,33.25
940,30.19116535393494,-108.0,33.25
941,30.29042150836456,-107.75,33.25
942,30.125015303364936,-107.5,33.25
943,30.02489964981214,-107.25,33.25
944,29.836212061856013,-107.0,33.25
945,30.098526127833445,-106.75,33.25
946,30.311273711847697,-106.5,33.25
947,30.112161867886943,-106.25,33.25
948,30.131428889612344,-106.0,33.25
949,30.536378164802535,-105.75,33.25
950,30.522165200317083,-105.5,33.25
951,30.284145752670995,-105.25,33.25
952,30.332351285332923,-105.0,33.25
953,30.21163138590726,-104.75,33.25
954,30.36702945165542,-104.5,33.25
955,30.396548987372974,-104.25,33.25
956,30.249557160416423,-104.0,33.25
957,30.29873400488913,-103.75,33.25
958,30.401831106520078,-103.5,33.25
959,30.27835498485365,-103.25,33.25
960,30.350406078135936,-103.0,33.25
961,30.286936043822116,-102.5,33.25
962,30.514431095238812,-101.75,33.25
963,30.262865055126333,-101.25,33.25
964,30.255085325110347,-101.0,33.25
965,30.39047555524471,-100.75,33.25
966,30.425040636404166,-100.5,33.25
967,30.474456666747127,-100.25,33.25
968,30.66393014881536,-100.0,33.25
969,30.712350248350187,-99.5,33.25
970,30.51693139049726,-99.25,33.25
971,30.49293433983201,-98.75,33.25
972,30.34333337422532,-98.5,33.25
973,30.307622499945303,-98.25,33.25
974,30.386919244351493,-98.0,33.25
975,30.52638884771687,-97.75,33.25
976,30.632199472402974,-97.5,33.25
977,30.665779841575734,-97.25,33.25
978,30.88561493985113,-97.0,33.25
979,31.021945181828833,-96.5,33.25
980,31.000208547748535,-96.25,33.25
981,30.907877953270845,-96.0,33.25
982,31.092602398915915,-95.75,33.25
983,30.994189256495492,-95.5,33.25
984,31.01197632445166,-95.0,33.25
985,30.9610259415349,-94.75,33.25
986,30.833252383409462,-94.5,33.25
987,30.6725312361937,-114.5,33.5
988,30.179394583835695,-114.25,33.5
989,30.212205951433415,-114.0,33.5
990,30.127516972971186,-113.75,33.5
991,29.889983052293807,-113.5,33.5
992,30.120508360161555,-113.25,33.5
993,30.461313328168426,-113.0,33.5
994,30.168813076051613,-112.75,33.5
995,30.272966989815288,-111.75,33.5
996,29.974704697244587,-111.5,33.5
997,29.6520932715413,-111.25,33.5
998,29.98912189449318,-111.0,33.5
999,29.773995919491146,-110.75,33.5
1000,29.74847798628616,-110.5,33.5
1001,29.911399054602953,-110.25,33.5
1002,30.08538586612737,-110.0,33.5
1003,29.956858779091046,-109.75,33.5
1004,30.01070764153533,-109.5,33.5
1005,29.99072865195026,-109.25,33.5
1006,30.070546626789458,-109.0,33.5
1007,30.130574014263964,-108.75,33.5
1008,30.16534600905904,-108.5,33.5
1009,30.12039136663393,-108.25,33.5
1010,30.247708308662716,-108.0,33.5
1011,30.308059515556895,-107.75,33.5
1012,30.164386411766127,-107.5,33.5
1013,30.145823663181197,-107.25,33.5
1014,30.007660798912045,-107.0,33.5
1015,30.144801701475025,-106.75,33.5
1016,29.961899627866494,-106.5,33.5
1017,30.100618249512852,-106.25,33.5
1018,29.986118166725365,-106.0,33.5
1019,30.177459870364356,-105.75,33.5
1020,30.325697912241314,-105.5,33.5
1021,30.440625336652513,-105.25,33.5
1022,30.2448558194424,-105.0,33.5
1023,30.170216576442517,-104.75,33.5
1024,30.340649929661033,-104.5,33.5
1025,30.28280013008267,-104.25,33.5
1026,30.232219041712458,-104.0,33.5
1027,30.36444989237218,-103.75,33.5
1028,30.333218778519388,-103.5,33.5
1029,30.22874317129026,-103.25,33.5
1030,30.265111619440948,-103.0,33.5
1031,30.32492711479874,-102.75,33.5
1032,30.390665271910482,-101.25,33.5
1033,30.32391977802483,-101.0,33.5
1034,30.355263953200147,-100.75,33.5
1035,30.329305888578975,-100.5,33.5
1036,30.416575335716168,-100.25,33.5
1037,30.59208560000675,-99.75,33.5
1038,30.66021829556289,-99.5,33.5
1039,30.650112046316142,-99.25,33.5
1040,30.333367416290386,-98.75,33.5
1041,30.442890642942913,-98.5,33.5
1042,30.360110160328286,-98.25,33.5
1043,30.44829105015826,-98.0,33.5
1044,30.499441808821686,-97.75,33.5
1045,30.50680954490851,-97.5,33.5
1046,30.856049677545133,-97.0,33.5
1047,30.981231911799675,-96.75,33.5
1048,30.949852065019794,-96.5,33.5
1049,30.867306247463254,-96.25,33.5
1050,31.14573687675427,-96.0,33.5
1051,31.14430289496354,-95.5,33.5
1052,31.001346741017187,-95.0,33.5
1053,30.94407809682665,-94.75,33.5
1054,30.96996653484082,-94.5,33.5
1055,30.344115398470493,-114.25,33.75
1056,30.32116656704322,-114.0,33.75
1057,30.317097193015236,-113.75,33.75
1058,30.058142401412344,-113.5,33.75
1059,29.996371002509616,-113.25,33.75
1060,29.948800682916325,-113.0,33.75
1061,30.06072294666172,-112.75,33.75
1062,30.26342769402142,-112.5,33.75
1063,30.39438535775228,-112.25,33.75
1064,30.095728226370948,-112.0,33.75
1065,30.056546557943175,-111.75,33.75
1066,29.83760601812705,-111.5,33.75
1067,29.873685184729627,-111.25,33.75
1068,29.922413000789955,-111.0,33.75
1069,30.01233285656781,-110.75,33.75
1070,30.072096955946808,-110.5,33.75
1071,30.1062697228895,-110.25,33.75
1072,29.863794661946415,-110.0,33.75
1073,30.329499696681385,-109.75,33.75
1074,30.023880451758696,-109.5,33.75
1075,29.79315031967081,-109.25,33.75
1076,30.11538489970889,-109.0,33.75
1077,30.1542730725039,-108.75,33.75
1078,30.264903386754806,-108.5,33.75
1079,30.100270679995166,-108.25,33.75
1080,29.93548630846915,-108.0,33.75
1081,29.885272240734103,-107.75,33.75
1082,30.30359145223002,-107.5,33.75
1083,30.181536604453306,-107.25,33.75
1084,30.364098184471143,-107.0,33.75
1085,30.21292552149792,-106.75,33.75
1086,29.9526629275508,-106.5,33.75
1087,30.441487048054114,-106.25,33.75
1088,30.27724609305509,-106.0,33.75
1089,30.36907508927666,-105.75,33.75
1090,30.29175945416836,-105.5,33.75
1091,30.316188489413783,-105.25,33.75
1092,30.2937766699895,-105.0,33.75
1093,30.01095131119767,-104.75,33.75
1094,30.208387666334882,-104.5,33.75
1095,30.284982346723645,-104.25,33.75
1096,30.259611899093635,-104.0,33.75
1097,30.225961144543433,-103.75,33.75
1098,30.329323546450514,-103.5,33.75
1099,30.331522549869707,-103.25,33.75
1100,30.366934076945583,-103.0,33.75
1101,30.322765508216644,-102.5,33.75
1102,30.297088757233443,-102.0,33.75
1103,30.22646007453127,-100.5,33.75
1104,30.333299188017218,-100.25,33.75
1105,30.465564334411354,-100.0,33.75
1106,30.512384986782518,-99.75,33.75
1107,30.5920507398931,-99.5,33.75
1108,30.352311449711962,-99.0,33.75
1109,30.345590231492398,-98.75,33.75
1110,30.339791061623075,-98.5,33.75
1111,30.46218181472236,-98.25,33.75
1112,30.422312369879084,-98.0,33.75
1113,30.444782209963215,-97.75,33.75
1114,30.485036430475212,-97.5,33.75
1115,30.694484513449986,-97.25,33.75
1116,30.854700792536068,-97.0,33.75
1117,30.659347866901392,-96.75,33.75
1118,30.493020462528175,-96.5,33.75
1119,30.997119649243988,-96.25,33.75
1120,31.141697559205706,-96.0,33.75
1121,31.138802309670538,-95.75,33.75
1122,31.11640546516999,-95.5,33.75
1123,30.966873579772745,-95.25,33.75
1124,30.81318706510893,-94.5,33.75
1125,30.82901515260948,-114.25,34.0
1126,30.071995717540492,-114.0,34.0
1127,29.925327781717687,-113.75,34.0
1128,29.758248886565873,-113.5,34.0
1129,29.696979192864653,-113.25,34.0
1130,29.869893909642435,-113.0,34.0
1131,29.96630798380983,-112.75,34.0
1132,30.184956897256107,-112.5,34.0
1133,30.22026646631779,-112.25,34.0
1134,30.16231535780557,-112.0,34.0
1135,30.130048842332773,-111.75,34.0
1136,29.94723057561742,-111.5,34.0
1137,29.818155240683925,-111.25,34.0
1138,30.02439982159278,-111.0,34.0
1139,30.127899276623232,-110.75,34.0
1140,30.12189302983237,-110.5,34.0
1141,30.13643368859686,-110.25,34.0
1142,30.22797599586864,-110.0,34.0
1143,30.179736488180843,-109.75,34.0
1144,30.08686546347319,-109.5,34.0
1145,30.074318307266086,-109.25,34.0
1146,30.14400002488177,-109.0,34.0
1147,29.970077023313095,-108.75,34.0
1148,30.092756245961375,-108.5,34.0
1149,30.243579076683652,-108.25,34.0
1150,29.840365094719274,-108.0,34.0
1151,29.987922204721073,-107.75,34.0
1152,30.19434440407293,-107.5,34.0
1153,30.250458534471154,-107.25,34.0
1154,30.39309567836552,-107.0,34.0
1155,30.367759933092973,-106.75,34.0
1156,30.13079615531695,-106.5,34.0
1157,30.264472292033204,-106.25,34.0
1158,30.254423429269362,-106.0,34.0
1159,30.317928535068997,-105.75,34.0
1160,30.37257447655653,-105.5,34.0
1161,30.35903521010634,-105.25,34.0
1162,30.21320367239129,-105.0,34.0
1163,30.236647238576552,-104.75,34.0
1164,30.220067094807746,-104.5,34.0
1165,30.35427387025825,-104.25,34.0
1166,30.3461943797794,-104.0,34.0
1167,30.39233280056774,-103.75,34.0
1168,30.41767179362404,-103.5,34.0
1169,30.30999756582941,-103.0,34.0
1170,30.402023578602194,-102.75,34.0
1171,30.347695851040324,-101.75,34.0
1172,30.45136556087975,-101.25,34.0
1173,30.426786279346114,-101.0,34.0
1174,30.312865643685935,-100.5,34.0
1175,30.436943897910307,-100.0,34.0
1176,30.47965528653899,-99.75,34.0
1177,30.63999163844766,-99.5,34.0
1178,30.52865036891084,-99.25,34.0
1179,30.610480761009967,-99.0,34.0
1180,30.608075160627216,-98.25,34.0
1181,30.465144733477455,-97.75,34.0
1182,30.60185198025115,-97.5,34.0
1183,30.617603186936602,-97.25,34.0
1184,30.61124200296427,-97.0,34.0
1185,30.519167610556067,-96.75,34.0
1186,30.91841083322428,-96.5,34.0
1187,30.834166087286295,-96.25,34.0
1188,31.06389989334499,-96.0,34.0
1189,31.014802993510294,-95.75,34.0
1190,30.999522660661917,-95.5,34.0
1191,30.889696896700816,-95.25,34.0
1192,30.889409778599376,-95.0,34.0
1193,31.02357868425539,-94.75,34.0
1194,31.060093330382816,-94.5,34.0
1195,29.86483038336379,-114.0,34.25
1196,29.85256011660945,-113.75,34.25
1197,29.812661942537837,-113.5,34.25
1198,29.783309870990568,-113.25,34.25
1199,29.729523092544134,-113.0,34.25
1200,29.97714579263881,-112.75,34.25
1201,29.99719648165942,-112.5,34.25
1202,30.194781265817046,-112.25,34.25
1203,30.024093451641072,-112.0,34.25
1204,30.160720705764387,-111.75,34.25
1205,29.986567291278895,-111.5,34.25
1206,30.166411889244607,-111.25,34.25
1207,30.08216264604618,-111.0,34.25
1208,30.11363395884221,-110.75,34.25
1209,30.04787600106255,-110.5,34.25
1210,30.10506439134434,-110.25,34.25
1211,30.222924788276522,-110.0,34.25
1212,30.166844466987712,-109.75,34.25
1213,30.312367027135153,-109.5,34.25
1214,30.048287768756452,-109.25,34.25
1215,30.03190312199429,-109.0,34.25
1216,30.02108405523065,-108.75,34.25
1217,30.073153716241134,-108.5,34.25
1218,30.01220822465033,-108.25,34.25
1219,30.04448901378335,-108.0,34.25
1220,30.14607230118082,-107.75,34.25
1221,30.1737986497778,-107.5,34.25
1222,30.280896467617893,-107.25,34.25
1223,30.36042333951963,-107.0,34.25
1224,30.238012585050175,-106.75,34.25
1225,30.331178396465614,-106.5,34.25
1226,30.368708619438202,-106.25,34.25
1227,30.221313244148266,-106.0,34.25
1228,30.335701732625378,-105.75,34.25
1229,30.33586134098676,-105.5,34.25
1230,30.249901365802195,-105.25,34.25
1231,30.080203637442676,-105.0,34.25
1232,30.26957996631301,-104.75,34.25
1233,30.141782293237227,-104.5,34.25
1234,30.179133391439862,-104.25,34.25
1235,30.333697743729527,-104.0,34.25
1236,30.441545207389236,-103.75,34.25
1237,30.28300024564781,-103.5,34.25
1238,30.194845347613757,-103.25,34.25
1239,30.460287936600462,-101.25,34.25
1240,30.41812980224271,-101.0,34.25
1241,30.364057482708283,-100.75,34.25
1242,30.329360440677892,-100.5,34.25
1243,30.441667361972996,-100.25,34.25
1244,30.465393221910254,-100.0,34.25
1245,30.649727342323438,-98.75,34.25
1246,30.673116113415183,-98.5,34.25
1247,30.67286406648166,-98.25,34.25
1248,30.61915085377852,-98.0,34.25
1249,30.685853614935276,-97.75,34.25
1250,30.617315758252516,-97.5,34.25
1251,30.623987939434862,-97.25,34.25
1252,30.556992235761406,-97.0,34.25
1253,30.83423640214068,-96.75,34.25
1254,30.767411298617773,-96.5,34.25
1255,30.946563753948656,-96.25,34.25
1256,30.92843922229412,-96.0,34.25
1257,31.00654814853736,-95.75,34.25
1258,30.897636813391447,-95.5,34.25
1259,30.79902572762624,-95.25,34.25
1260,30.754886378775925,-95.0,34.25
1261,30.729124223838042,-94.75,34.25
1262,30.78927691384496,-94.5,34.25
1263,29.785470369529392,-114.25,34.5
1264,29.66506646468322,-114.0,34.5
1265,29.8683131552176,-113.75,34.5
1266,29.938211710998214,-113.5,34.5
1267,29.820024542678418,-113.25,34.5
1268,29.830113785408546,-113.0,34.5
1269,29.952301765998037,-112.75,34.5
1270,30.14406438385441,-112.5,34.5
1271,30.095515780842668,-112.25,34.5
1272,30.12065043741873,-112.0,34.5
1273,29.87566644630547,-111.75,34.5
1274,30.075074674895195,-111.5,34.5
1275,30.302740724202103,-111.25,34.5
1276,30.245311027126334,-111.0,34.5
1277,30.149862725860796,-110.75,34.5
1278,29.98684849107835,-110.5,34.5
1279,29.797216245132194,-110.25,34.5
1280,29.86992719853655,-110.0,34.5
1281,30.03317882828504,-109.75,34.5
1282,29.96291270841343,-109.5,34.5
1283,29.87191201506693,-109.25,34.5
1284,29.996933265499628,-109.0,34.5
1285,29.918488089722814,-108.75,34.5
1286,29.893029187376108,-108.5,34.5
1287,29.970087714795508,-108.25,34.5
1288,30.026025735737328,-108.0,34.5
1289,30.225042989768554,-107.75,34.5
1290,29.8875698984126,-107.5,34.5
1291,30.222168921510903,-107.25,34.5
1292,30.22665895998272,-107.0,34.5
1293,30.365274453117028,-106.75,34.5
1294,30.30576167084375,-106.5,34.5
1295,30.333684465077777,-106.25,34.5
1296,30.218313670855984,-106.0,34.5
1297,30.20603431289335,-105.75,34.5
1298,30.27743904169004,-105.5,34.5
1299,30.186930795363597,-105.25,34.5
1300,30.218313455946582,-105.0,34.5
1301,30.215633223520573,-104.75,34.5
1302,30.265070039212542,-104.5,34.5
1303,30.342715238355314,-104.25,34.5
1304,30.232439042930938,-104.0,34.5
1305,30.299394931769573,-103.75,34.5
1306,30.392285864173363,-103.5,34.5
1307,30.436700070599237,-101.5,34.5
1308,30.401843600610917,-101.25,34.5
1309,30.33165095642191,-101.0,34.5
1310,30.422000877518887,-100.75,34.5
1311,30.373648149926268,-100.5,34.5
1312,30.47541207478095,-100.25,34.5
1313,30.45383353314649,-100.0,34.5
1314,30.46229699473434,-99.5,34.5
1315,30.66714934076075,-99.0,34.5
1316,30.656730471044565,-98.75,34.5
1317,30.598072628004818,-98.5,34.5
1318,30.58689575536902,-98.0,34.5
1319,30.697675749986395,-97.75,34.5
1320,30.68913529862766,-97.5,34.5
1321,30.756496707971493,-97.25,34.5
1322,30.769543111169835,-97.0,34.5
1323,30.78134340957219,-96.75,34.5
1324,30.824128172859602,-96.5,34.5
1325,30.882121714288726,-96.25,34.5
1326,30.92028809425672,-96.0,34.5
1327,30.887347720661918,-95.75,34.5
1328,30.833254379614328,-95.5,34.5
1329,30.72566969503756,-95.25,34.5
1330,30.69625973973262,-95.0,34.5
1331,30.737634181750202,-94.75,34.5
1332,31.152435772866458,-94.5,34.5
1333,29.793350096787506,-114.25,34.75
1334,29.695491212135842,-114.0,34.75
1335,30.111412220406166,-113.75,34.75
1336,29.87431137540485,-113.5,34.75
1337,29.831506641268227,-113.25,34.75
1338,30.02925877985455,-113.0,34.75
1339,30.133638467438196,-112.75,34.75
1340,29.82579782241597,-112.5,34.75
1341,29.844606957062542,-112.25,34.75
1342,29.871329491322214,-112.0,34.75
1343,29.852351564884884,-111.75,34.75
1344,30.228766186778486,-111.5,34.75
1345,30.31938561129993,-111.25,34.75
1346,30.02787728101024,-111.0,34.75
1347,29.810868839495996,-110.75,34.75
1348,29.627780117076608,-110.5,34.75
1349,29.825534835468996,-110.25,34.75
1350,29.833228441933617,-110.0,34.75
1351,29.80000213037979,-109.75,34.75
1352,29.881976969045354,-109.5,34.75
1353,29.817191146902935,-109.25,34.75
1354,29.79957285805498,-109.0,34.75
1355,29.92778269469496,-108.75,34.75
1356,29.87855286443776,-108.5,34.75
1357,29.882284647608266,-108.25,34.75
1358,30.101047381534816,-107.75,34.75
1359,29.909728238945647,-107.5,34.75
1360,30.125000514065434,-107.25,34.75
1361,30.15868127418127,-107.0,34.75
1362,30.343401742767757,-106.5,34.75
1363,30.38575920359178,-106.25,34.75
1364,30.23976261190882,-106.0,34.75
1365,30.097250177361556,-105.75,34.75
1366,30.286406637650753,-105.5,34.75
1367,30.36763603016376,-105.25,34.75
1368,30.42462561215507,-105.0,34.75
1369,30.323035167416002,-104.75,34.75
1370,30.36853917897679,-104.5,34.75
1371,30.351054031294414,-104.25,34.75
1372,30.358375903257045,-104.0,34.75
1373,30.433013827248942,-103.5,34.75
1374,30.39298543410573,-103.0,34.75
1375,30.43670848144281,-102.25,34.75
1376,30.35185447943961,-102.0,34.75
1377,30.36434490956778,-101.75,34.75
1378,30.371723058279784,-101.25,34.75
1379,30.462179267931226,-101.0,34.75
1380,30.59169995717373,-100.75,34.75
1381,30.527673479816606,-100.5,34.75
1382,30.45410056725198,-100.25,34.75
1383,30.567829404395663,-99.75,34.75
1384,30.55221619409097,-99.5,34.75
1385,30.440732340370932,-99.25,34.75
1386,30.61878297347441,-98.75,34.75
1387,30.511968418308804,-98.25,34.75
1388,30.649057184648253,-98.0,34.75
1389,30.7813845779008,-97.75,34.75
1390,30.806391877511768,-97.5,34.75
1391,30.807151354258306,-97.0,34.75
1392,30.63720947819932,-96.75,34.75
1393,30.935658298135074,-96.5,34.75
1394,30.973559418867808,-96.25,34.75
1395,31.056229475820707,-96.0,34.75
1396,31.194568106785972,-95.75,34.75
1397,31.24844915988461,-95.5,34.75
1398,31.145946629025275,-95.25,34.75
1399,31.166196351114195,-95.0,34.75
1400,31.20916000566929,-94.75,34.75
1401,31.238264375424478,-94.5,34.75
1402,29.919614912142816,-114.5,35.0
1403,29.546976094129676,-114.25,35.0
1404,29.985229852535458,-114.0,35.0
1405,30.11406316557147,-113.75,35.0
1406,29.991856253101453,-113.5,35.0
1407,29.91446098121546,-113.25,35.0
1408,29.985533880295968,-113.0,35.0
1409,29.821728847611947,-112.75,35.0
1410,29.712019030555474,-112.5,35.0
1411,29.964211653725496,-112.25,35.0
1412,29.95676556604583,-112.0,35.0
1413,30.075389392248606,-111.75,35.0
1414,30.254255203169752,-111.5,35.0
1415,29.99061304064414,-111.25,35.0
1416,29.962638831816058,-111.0,35.0
1417,29.867608854905345,-110.75,35.0
1418,29.82902067969777,-110.5,35.0
1419,29.732494402882786,-110.25,35.0
1420,29.71918398235441,-110.0,35.0
1421,29.70130571574107,-109.75,35.0
1422,29.703992666367693,-109.5,35.0
1423,29.696146321610566,-109.25,35.0
1424,29.833706371347382,-109.0,35.0
1425,30.023177426030788,-108.75,35.0
1426,29.909439100953303,-108.5,35.0
1427,29.91499690926419,-108.25,35.0
1428,30.288492874264755,-108.0,35.0
1429,30.0069137273419,-107.75,35.0
1430,29.992487446279622,-107.5,35.0
1431,30.042939603351094,-107.25,35.0
1432,30.017415664548306,-107.0,35.0
1433,30.27937297776225,-106.75,35.0
1434,30.263531490636524,-106.5,35.0
1435,30.446896144025512,-106.25,35.0
1436,30.177526440641557,-106.0,35.0
1437,30.1955068569805,-105.75,35.0
1438,30.370641496162325,-105.5,35.0
1439,30.363634814208265,-105.25,35.0
1440,30.37356081971442,-105.0,35.0
1441,30.42821589907936,-104.75,35.0
